LON,LAT,GAP
-71.84225,3.90019,328.88
-71.84225,3.90519,329.48
-71.84225,3.91019,330.06
-71.84225,3.91519,330.63
-71.84225,3.92019,331.18
-71.84225,3.92519,331.72
-71.84225,3.93019,332.25
-71.84225,3.93519,332.76
-71.84225,3.94019,333.25
-71.83725,3.60019,320.09
-71.83725,3.60519,318.26
-71.83725,3.61019,316.31
-71.83725,3.61519,314.24
-71.83725,3.62019,312.05
-71.83725,3.62519,309.73
-71.83725,3.63019,307.29
-71.83725,3.63519,304.73
-71.83725,3.64019,302.06
-71.83725,3.64519,299.28
-71.83725,3.65019,296.40
-71.83725,3.65519,293.45
-71.83725,3.66019,290.45
-71.83725,3.66519,287.42
-71.83725,3.67019,284.38
-71.83725,3.67519,281.38
-71.83725,3.68019,278.42
-71.83725,3.68519,275.55
-71.83725,3.69019,272.80
-71.83725,3.69519,270.18
-71.83725,3.70019,267.73
-71.83725,3.70519,265.45
-71.83725,3.71019,263.38
-71.83725,3.71519,261.53
-71.83725,3.72019,259.91
-71.83725,3.72519,258.54
-71.83725,3.73019,257.43
-71.83725,3.73519,256.61
-71.83725,3.74019,256.08
-71.83725,3.74519,255.89
-71.83725,3.75019,256.05
-71.83725,3.75519,256.61
