LON,LAT,GAP
-73.75806,3.98422,275.51
-73.75806,3.98522,275.98
-73.75806,3.98622,276.45
-73.75806,3.98722,276.92
-73.75806,3.98822,277.39
-73.75806,3.98922,277.86
-73.75806,3.99022,278.34
-73.75806,3.99122,278.82
-73.75806,3.99222,279.30
-73.75806,3.99322,279.78
-73.75806,3.99422,280.26
-73.75806,3.99522,280.75
-73.75806,3.99622,281.23
-73.75806,3.99722,281.71
-73.75806,3.99822,282.20
-73.75806,3.99922,282.69
-73.75806,4.00022,283.17
-73.75806,4.00122,283.66
-73.75806,4.00222,284.14
-73.75806,4.00322,284.63
-73.75806,4.00422,285.11
-73.75806,4.00522,285.60
-73.75706,3.90422,308.09
-73.75706,3.90522,308.52
-73.75706,3.90622,309.06
-73.75706,3.90722,309.75
-73.75706,3.90822,310.59
-73.75706,3.90922,311.64
-73.75706,3.91022,312.92
-73.75706,3.91122,314.50
-73.75706,3.91222,316.43
-73.75706,3.91322,317.16
-73.75706,3.91422,316.96
-73.75706,3.91522,316.76
-73.75706,3.91622,316.58
-73.75706,3.91722,316.40
-73.75706,3.91822,316.23
-73.75706,3.91922,316.07
-73.75706,3.92022,315.92
-73.75706,3.92122,307.58
-73.75706,3.92222,297.77
-73.75706,3.92322,288.53
-73.75706,3.92422,280.31
-73.75706,3.92522,273.31
-73.75706,3.92622,267.51
-73.75706,3.92722,262.77
-73.75706,3.92822,258.93
-73.75706,3.92922,255.84
-73.75706,3.93022,253.35
-73.75706,3.93122,251.34
-73.75706,3.93222,249.74
-73.75706,3.93322,248.47
-73.75706,3.93422,247.47
-73.75706,3.93522,246.70
-73.75706,3.93622,246.14
-73.75706,3.93722,245.74
-73.75706,3.93822,245.48
-73.75706,3.93922,245.36
-73.75706,3.94022,245.35
-73.75706,3.94122,245.44
-73.75706,3.94222,245.62
-73.75706,3.94322,245.89
-73.75706,3.94422,246.24
-73.75706,3.94522,246.65
-73.75706,3.94622,247.14
-73.75706,3.94722,247.68
-73.75706,3.94822,248.28
-73.75706,3.94922,248.94
-73.75706,3.95022,249.65
-73.75706,3.95122,250.41
-73.75706,3.95222,251.22
-73.75706,3.95322,252.07
-73.75706,3.95422,252.97
-73.75706,3.95522,253.91
-73.75706,3.95622,254.89
-73.75706,3.95722,255.91
-73.75706,3.95822,256.96
-73.75706,3.95922,258.05
-73.75706,3.96022,259.18
-73.75706,3.96122,260.33
-73.75706,3.96222,261.52
-73.75706,3.96322,262.73
-73.75706,3.96422,263.98
-73.75706,3.96522,265.24
-73.75706,3.96622,266.53
-73.75706,3.96722,266.97
-73.75706,3.96822,267.38
-73.75706,3.96922,267.79
-73.75706,3.97022,268.20
-73.75706,3.97122,268.63
-73.75706,3.97222,269.06
-73.75706,3.97322,269.49
-73.75706,3.97422,269.94
-73.75706,3.97522,270.38
-73.75706,3.97622,270.84
-73.75706,3.97722,271.29
-73.75706,3.97822,271.76
-73.75706,3.97922,272.22
-73.75706,3.98022,272.69
-73.75706,3.98122,273.16
-73.75706,3.98222,273.64
-73.75706,3.98322,274.12
-73.75706,3.98422,274.60
-73.75706,3.98522,275.09
-73.75706,3.98622,275.57
-73.75706,3.98722,276.06
-73.75706,3.98822,276.55
-73.75706,3.98922,277.05
-73.75706,3.99022,277.54
-73.75706,3.99122,278.04
-73.75706,3.99222,278.53
-73.75706,3.99322,279.03
-73.75706,3.99422,279.53
-73.75706,3.99522,280.03
-73.75706,3.99622,280.53
-73.75706,3.99722,281.03
-73.75706,3.99822,281.53
-73.75706,3.99922,282.03
-73.75706,4.00022,282.53
-73.75706,4.00122,283.03
-73.75706,4.00222,283.53
-73.75706,4.00322,284.03
-73.75706,4.00422,284.52
-73.75706,4.00522,285.02
-73.75606,3.90422,305.22
-73.75606,3.90522,305.48
-73.75606,3.90622,305.85
-73.75606,3.90722,306.33
-73.75606,3.90822,306.97
-73.75606,3.90922,307.78
-73.75606,3.91022,308.81
-73.75606,3.91122,310.11
-73.75606,3.91222,311.76
-73.75606,3.91322,313.84
-73.75606,3.91422,316.43
-73.75606,3.91522,316.22
-73.75606,3.91622,316.02
-73.75606,3.91722,315.83
-73.75606,3.91822,315.65
-73.75606,3.91922,315.48
-73.75606,3.92022,315.32
-73.75606,3.92122,307.16
-73.75606,3.92222,295.08
-73.75606,3.92322,283.98
-73.75606,3.92422,274.57
-73.75606,3.92522,266.98
-73.75606,3.92622,261.00
-73.75606,3.92722,256.33
-73.75606,3.92822,252.70
-73.75606,3.92922,249.87
-73.75606,3.93022,247.66
-73.75606,3.93122,245.94
-73.75606,3.93222,244.61
-73.75606,3.93322,243.59
-73.75606,3.93422,242.82
-73.75606,3.93522,242.27
-73.75606,3.93622,241.90
-73.75606,3.93722,241.67
-73.75606,3.93822,241.59
-73.75606,3.93922,241.61
-73.75606,3.94022,241.74
-73.75606,3.94122,241.96
-73.75606,3.94222,242.27
-73.75606,3.94322,242.65
-73.75606,3.94422,243.10
-73.75606,3.94522,243.61
-73.75606,3.94622,244.19
-73.75606,3.94722,244.82
-73.75606,3.94822,245.51
-73.75606,3.94922,246.25
-73.75606,3.95022,247.03
-73.75606,3.95122,247.87
-73.75606,3.95222,248.75
